date,volume,open,high,low,close,MACD,RSI
2019-01-31,122870499476.0,0.0004,0.0006,0.0003199,0.0004764,0.0,
2019-02-01,29046724893.0,0.0004767,0.0005068,0.0004433,0.0004685,-0.0,
2019-02-02,15539538767.0,0.0004685,0.00048,0.0004166,0.00043,-0.0,
2019-02-03,59498027646.0,0.0004291,0.000627,0.0004238,0.000613,0.0,
2019-02-04,143564344587.0,0.000614,0.0009536,0.0006107,0.0008663,0.0,
2019-02-05,178477158966.0,0.0008652,0.0012843,0.0008652,0.0010183,0.0,
2019-02-06,93042300118.0,0.0010182,0.0010575,0.000857,0.0009675,0.0,
2019-02-07,36759562564.0,0.0009671,0.0010078,0.0009003,0.00092,0.0,
2019-02-08,56438150720.0,0.00092,0.00092,0.0007676,0.0008712,0.0,
2019-02-09,28709362837.0,0.0008714,0.0009249,0.0008085,0.0008335,0.0,
2019-02-10,46456892300.0,0.0008329,0.00092,0.0007329,0.000877,0.0,
2019-02-11,44008782719.0,0.0008773,0.0009159,0.000792,0.000868,0.0,
2019-02-12,97549006483.0,0.0008682,0.001165,0.0008637,0.0010217,0.0,
2019-02-13,67193273596.0,0.0010208,0.0010852,0.0009603,0.0010014,0.0,
2019-02-14,29199355012.0,0.0010018,0.0010299,0.0009102,0.0009174,0.0,69.51
2019-02-15,25292867945.0,0.0009175,0.0009979,0.0009075,0.000933,0.0,70.41
2019-02-16,19825355805.0,0.000933,0.0009335,0.0008645,0.0008917,0.0,70.24
2019-02-17,21864025185.0,0.0008912,0.0009228,0.000831,0.0008992,0.0,64.83
2019-02-18,31560621780.0,0.0008978,0.0009617,0.0008649,0.0009317,0.0,54.39
2019-02-19,54305419327.0,0.0009321,0.0010563,0.0009116,0.0009426,0.0,43.72
2019-02-20,14693569914.0,0.0009433,0.0009552,0.0009199,0.0009339,0.0,47.01
2019-02-21,37598441229.0,0.0009339,0.001025,0.0009282,0.0010024,0.0,57.08
2019-02-22,41911427224.0,0.0010025,0.00105,0.000983,0.0009876,0.0,60.62
2019-02-23,32931154640.0,0.0009876,0.0010026,0.0009539,0.0009994,0.0,65.89
2019-02-24,49451179924.0,0.0009995,0.0010175,0.0008601,0.0008687,0.0,49.32
2019-02-25,28169040717.0,0.0008681,0.0008989,0.000844,0.0008695,0.0,50.12
2019-02-26,20910777588.0,0.0008692,0.0008765,0.0008343,0.0008666,0.0,32.78
2019-02-27,24357175649.0,0.0008662,0.0009053,0.000835,0.000858,0.0,33.65
2019-02-28,18282820571.0,0.0008584,0.0008623,0.000802,0.0008177,0.0,37.38
2019-03-01,10774682351.0,0.0008181,0.0008343,0.0008027,0.0008058,0.0,33.74
2019-03-02,8505163354.0,0.000806,0.000812,0.00076,0.0007743,0.0,34.61
2019-03-03,11510831375.0,0.0007739,0.0008336,0.000771,0.0008001,0.0,37.6
2019-03-04,7915809463.0,0.0008001,0.000809,0.0007383,0.0007567,0.0,28.69
2019-03-05,9184129222.0,0.0007566,0.0007953,0.0007424,0.0007625,-0.0,27.79
2019-03-06,9761613579.0,0.0007625,0.0007929,0.0007467,0.0007803,-0.0,31.48
2019-03-07,9740335777.0,0.0007801,0.0007929,0.0007527,0.000758,-0.0,16.83
2019-03-08,9264195105.0,0.000758,0.0007706,0.0007123,0.0007362,-0.0,16.52
2019-03-09,7351682133.0,0.0007361,0.0007746,0.000727,0.000745,-0.0,15.84
2019-03-10,8205379768.0,0.0007444,0.0007588,0.0007215,0.0007528,-0.0,26.77
2019-03-11,30014427732.0,0.0007528,0.0008699,0.0007402,0.0007522,-0.0,26.47
2019-03-12,8592101485.0,0.0007516,0.000778,0.00073,0.000755,-0.0,27.61
2019-03-13,6751610252.0,0.0007547,0.0007615,0.0007354,0.0007456,-0.0,27.52
2019-03-14,5168164179.0,0.0007457,0.0007579,0.00073,0.00074,-0.0,31.96
2019-03-15,2901211432.0,0.00074,0.0007509,0.0007374,0.0007483,-0.0,36.42
2019-03-16,10382454573.0,0.0007485,0.0007979,0.0007468,0.0007872,-0.0,52.94
2019-03-17,24745761714.0,0.000787,0.0008685,0.0007638,0.0008572,-0.0,60.84
